timestamp	GENEActiv_X		GENEActiv_Y		GENEActiv_Z		GENEActiv_Magnitude
1429522244.5	1.195057975558723	-8.534801856947276	-6.840058715028085	11.037072216631266
1429522244.52	1.413121386014634	-8.821321046783252	-6.482303640671132	10.97034188560036
1429522244.54	2.0628078107750687	-9.361815639225764	-7.064351548657017	11.708673054841142
1429522244.56	0.8684341587451407	-7.14813588075807	-5.854594335260999	9.3605395173294
1429522244.58	2.0494512805620198	-6.479681016459172	-5.224988723168061	8.352656197277266
1429522244.6	2.2681832251590235	-4.89821605725739	-3.362404890989443	6.29970134017709
1429522244.62	2.4508771826723557	-4.339577837547866	-3.1684568311060652	5.566387072417124
1429522244.64	2.073117416938399	-5.708803094549465	-2.9173068279825287	6.8304940048492
1429522244.66	-0.2830001873542416	-5.83054477131305	-1.6803854066692832	6.1252182926975385
1429522244.68	-0.2878397599895869	-4.92903481053214	-2.674673299093851	5.416576005061918
1429522244.7	-1.611113429752352	-7.360077147176589	-4.041033570029047	8.451140244175338
1429522244.72	-3.117447001599092	-7.947909760772009	-3.1412894496764734	9.221855261002766
1429522244.74	-5.418626054416978	-7.929101515126631	-3.2685374789325534	10.082329403657212
1429522244.76	-3.0343645779239927	-7.781163113624291	-5.274229628165518	9.94605220352439
1429522244.78	-0.8738909733977132	-8.16735430783432	-7.1590389251510445	10.82824863697092
1429522244.8	-2.369410796942325	-11.189166432762608	-1.8320328416005038	11.500058062130766
1429522244.82	-4.18842613101849	-10.903112486036868	0.782015407470051	11.606743439424372
1429522244.84	-9.191009166951133	-14.238919556256905	1.0004622038337758	17.141125567244515
1429522244.86	-8.128309009834897	-9.955181693887207	-5.143341899134887	13.979393359270418
1429522244.88	-7.161912491050937	-11.566629733680898	-6.186992238743023	14.989376631468101
1429522244.9	-1.9220271316676234	-12.625072438978144	-6.579814247350743	14.050729367617306
1429522244.92	-4.073327051621751	-10.559128513988227	0.44124292522682734	11.435598007193288
